GPU_Power(W),Time(S), 
194,132.585474, 
194,132.60109, 
194,132.616784, 
164,132.63495, 
164,132.650636, 
164,132.666412, 
164,132.682149, 
164,132.697787, 
164,132.713523, 
186,132.733513, 
186,132.749157, 
186,132.764868, 
186,132.780584, 
186,132.796387, 
186,132.812077, 
186,132.827727, 
193,132.845037, 
193,132.860702, 
193,132.876334, 
193,132.892035, 
193,132.907722, 
193,132.923389, 
193,132.940809, 
193,132.956536, 
193,132.972153, 
193,132.987985, 
193,133.003628, 
193,133.01924, 
184,133.036491, 
184,133.052106, 
184,133.067714, 
184,133.084153, 
184,133.0998, 
184,133.115569, 
173,133.133515, 
173,133.149206, 
173,133.164895, 
173,133.180586, 
173,133.196305, 
173,133.211993, 
173,133.227691, 
187,133.244713, 
187,133.260325, 
187,133.275921, 
187,133.291525, 
187,133.307123, 
187,133.322715, 
192,133.339806, 
192,133.355408, 
192,133.371055, 
192,133.386711, 
192,133.402357, 
192,133.41811, 
189,133.435453, 
189,133.45112, 
189,133.466781, 
189,133.482474, 
189,133.498174, 
189,133.513831, 
174,133.533658, 
174,133.551148, 
174,133.566855, 
174,133.582569, 
174,133.598279, 
174,133.614024, 
181,133.633347, 
181,133.649075, 
181,133.664778, 
181,133.680487, 
181,133.696186, 
181,133.711916, 
181,133.727576, 
190,133.743176, 
190,133.758764, 
190,133.774373, 
190,133.789963, 
190,133.805575, 
190,133.821168, 
193,133.83679, 
193,133.852401, 
193,133.868023, 
193,133.887753, 
193,133.903445, 
193,133.919102, 
194,133.934757, 
194,133.950412, 
194,133.96612, 
194,133.981823, 
194,133.997499, 
194,134.013453, 
166,134.033436, 
166,134.049089, 
166,134.06482, 
166,134.080469, 
166,134.096122, 
166,134.111779, 
166,134.127447, 
190,134.143135, 
190,134.158803, 
190,134.174511, 
190,134.190162, 
190,134.205788, 
190,134.221435, 
193,134.237062, 
193,134.252684, 
193,134.268308, 
193,134.283935, 
193,134.29962, 
193,134.315278, 
191,134.33393, 
191,134.34958, 
191,134.365191, 
191,134.380788, 
191,134.396388, 
191,134.411977, 
191,134.427599, 
176,134.444839, 
176,134.460503, 
176,134.477198, 
176,134.492862, 
176,134.508512, 
176,134.524195, 
179,134.540896, 
179,134.55658, 
179,134.572292, 
179,134.587985, 
179,134.60367, 
179,134.619366, 
186,134.636695, 
186,134.652382, 
186,134.667985, 
186,134.683612, 
186,134.699207, 
186,134.714828, 
193,134.733775, 
193,134.749428, 
193,134.765044, 
193,134.780747, 
193,134.796505, 
193,134.812157, 
193,134.827821, 
192,134.845012, 
192,134.860671, 
192,134.876332, 
192,134.892041, 
192,134.907687, 
192,134.923376, 
168,134.941823, 
168,134.957523, 
168,134.973227, 
168,134.988982, 
168,135.004691, 
168,135.020401, 
185,135.037152, 
185,135.052902, 
185,135.068629, 
185,135.084292, 
185,135.099995, 
185,135.11576, 
190,135.133965, 
190,135.149588, 
190,135.165234, 
190,135.180886, 
190,135.196567, 
190,135.212258, 
190,135.227879, 
192,135.245311, 
192,135.26107, 
192,135.276702, 
192,135.292425, 
192,135.308033, 
192,135.323684, 
189,135.340928, 
189,135.356638, 
189,135.372283, 
189,135.387962, 
189,135.4045, 
189,135.420166, 
171,135.437025, 
171,135.452719, 
171,135.468409, 
171,135.484099, 
171,135.499794, 
171,135.515478, 
191,135.53406, 
191,135.549777, 
191,135.565468, 
191,135.581158, 
191,135.596796, 
191,135.612385, 
191,135.628006, 
192,135.645061, 
192,135.660693, 
192,135.676311, 
192,135.69194, 
192,135.707712, 
192,135.723442, 
187,135.743188, 
187,135.75884, 
187,135.774587, 
187,135.790366, 
187,135.806181, 
187,135.822035, 
176,135.83938, 
176,135.855207, 
176,135.871592, 
176,135.887342, 
176,135.903043, 
176,135.918772, 
180,135.93593, 
180,135.951672, 
180,135.967478, 
180,135.983245, 
180,135.999027, 
180,136.014775, 
188,136.034293, 
188,136.049946, 
188,136.065614, 
188,136.081289, 
188,136.096918, 
188,136.112586, 
188,136.128253, 
191,136.145112, 
191,136.160801, 
191,136.176445, 
191,136.192146, 
191,136.207858, 
191,136.223615, 
194,136.241055, 
194,136.256763, 
194,136.272501, 
194,136.288828, 
194,136.304572, 
194,136.32038, 
164,136.337389, 
164,136.353066, 
164,136.368868, 
164,136.384695, 
164,136.400484, 
164,136.416231, 
185,136.434092, 
185,136.449911, 
185,136.465687, 
185,136.481416, 
185,136.497057, 
185,136.512716, 
185,136.528308, 
194,136.545588, 
194,136.561185, 
194,136.576777, 
194,136.592393, 
194,136.607986, 
194,136.623669, 
190,136.640996, 
190,136.65822, 
190,136.674046, 
190,136.689653, 
190,136.705399, 
190,136.721003, 
188,136.737738, 
188,136.753409, 
188,136.769053, 
188,136.784704, 
188,136.800381, 
188,136.816026, 
172,136.833971, 
172,136.849638, 
172,136.865311, 
172,136.880983, 
172,136.896635, 
172,136.91228, 
172,136.927928, 
189,136.94531, 
189,136.960975, 
189,136.976573, 
189,136.99217, 
189,137.007769, 
189,137.02336, 
194,137.040468, 
194,137.056062, 
194,137.07173, 
194,137.08742, 
194,137.104523, 
194,137.120333, 
188,137.13764, 
188,137.153428, 
188,137.169321, 
188,137.185053, 
188,137.200787, 
188,137.216556, 
176,137.234429, 
176,137.250085, 
176,137.265816, 
176,137.281599, 
176,137.297386, 
176,137.313163, 
176,137.328972, 
180,137.344711, 
180,137.360466, 
180,137.376227, 
180,137.391979, 
180,137.407677, 
180,137.423364, 
189,137.440555, 
189,137.456173, 
189,137.471762, 
189,137.487375, 
189,137.502967, 
189,137.518572, 
192,137.535829, 
192,137.55151, 
192,137.567299, 
192,137.583015, 
192,137.598696, 
192,137.614306, 
194,137.633762, 
194,137.649469, 
194,137.665195, 
194,137.680912, 
194,137.696676, 
194,137.712363, 
194,137.728101, 
171,137.745518, 
171,137.761175, 
171,137.776901, 
171,137.792692, 
171,137.808496, 
171,137.82426, 
190,137.841656, 
190,137.857505, 
190,137.873371, 
190,137.889051, 
190,137.904647, 
190,137.920271, 
193,137.937595, 
193,137.953196, 
193,137.96881, 
193,137.984411, 
193,138.000053, 
193,138.015711, 
192,138.037987, 
192,138.053792, 
192,138.069456, 
192,138.085113, 
192,138.100804, 
192,138.116685, 
183,138.134108, 
183,138.149823, 
183,138.165528, 
183,138.181843, 
183,138.197543, 
183,138.213282, 
183,138.228988, 
177,138.245803, 
177,138.261537, 
177,138.277305, 
177,138.292981, 
177,138.308629, 
177,138.324281, 
187,138.341773, 
187,138.357449, 
187,138.373071, 
187,138.388677, 
187,138.404304, 
187,138.419902, 
193,138.437067, 
193,138.452678, 
193,138.468328, 
193,138.484025, 
193,138.499684, 
193,138.515475, 
189,138.534109, 
189,138.549801, 
189,138.565641, 
189,138.581469, 
189,138.597328, 
189,138.612994, 
189,138.628679, 
169,138.647503, 
169,138.663225, 
169,138.678971, 
169,138.694711, 
169,138.710411, 
169,138.726123, 
184,138.742883, 
184,138.758633, 
184,138.77441, 
184,138.790105, 
184,138.805814, 
184,138.821486, 
191,138.838745, 
191,138.854342, 
191,138.869962, 
191,138.885572, 
191,138.901173, 
191,138.916777, 
194,138.934038, 
194,138.949818, 
194,138.965473, 
194,138.981217, 
194,138.996962, 
194,139.012749, 
194,139.02848, 
189,139.045956, 
189,139.061747, 
189,139.077501, 
189,139.093302, 
189,139.110389, 
189,139.126069, 
172,139.142907, 
172,139.158662, 
172,139.174413, 
172,139.190165, 
172,139.205994, 
172,139.221749, 
190,139.239228, 
190,139.25498, 
190,139.270667, 
190,139.286311, 
190,139.301894, 
190,139.317467, 
193,139.33461, 
193,139.350205, 
193,139.365825, 
193,139.381435, 
193,139.397062, 
193,139.4127, 
193,139.428379, 
189,139.446555, 
189,139.462184, 
189,139.477823, 
189,139.493466, 
189,139.509101, 
189,139.524803, 
177,139.542062, 
177,139.557708, 
177,139.57417, 
177,139.589815, 
177,139.605464, 
177,139.621158, 
180,139.638427, 
180,139.654069, 
180,139.669753, 
180,139.68542, 
180,139.701072, 
180,139.716752, 
187,139.734083, 
187,139.749738, 
187,139.765361, 
187,139.780952, 
187,139.796544, 
187,139.812147, 
187,139.827745, 
192,139.844969, 
192,139.86058, 
192,139.87624, 
192,139.891906, 
192,139.907647, 
192,139.923261, 
192,139.940499, 
192,139.956143, 
192,139.971778, 
192,139.987454, 
192,140.003092, 
192,140.018747, 
168,140.036718, 
168,140.052368, 
168,140.068007, 
168,140.083638, 
168,140.099279, 
168,140.114914, 
185,140.133712, 
185,140.149377, 
185,140.165012, 
185,140.180647, 
185,140.196319, 
185,140.211919, 
185,140.22754, 
193,140.244823, 
193,140.260421, 
193,140.276045, 
193,140.291648, 
193,140.307306, 
193,140.322984, 
192,140.340648, 
192,140.356362, 
192,140.372032, 
192,140.387682, 
192,140.403337, 
192,140.418994, 
189,140.436397, 
189,140.452119, 
189,140.467788, 
189,140.48351, 
189,140.499844, 
189,140.515506, 
171,140.533571, 
171,140.549307, 
171,140.565027, 
171,140.580684, 
171,140.596338, 
171,140.612064, 
171,140.627754, 
189,140.645022, 
189,140.660687, 
189,140.676424, 
189,140.692035, 
189,140.707635, 
189,140.723238, 
193,140.740455, 
193,140.756085, 
193,140.771695, 
193,140.787357, 
193,140.803079, 
193,140.818838, 
187,140.836105, 
187,140.851718, 
187,140.867338, 
187,140.882949, 
187,140.89856, 
187,140.914233, 
176,140.933703, 
176,140.949346, 
176,140.964961, 
176,140.980569, 
176,140.996179, 
176,141.011796, 
176,141.027405, 
183,141.044612, 
183,141.060234, 
183,141.075841, 
183,141.091449, 
183,141.107065, 
183,141.122676, 
190,141.139885, 
190,141.155519, 
190,141.17112, 
190,141.186737, 
190,141.202339, 
190,141.217952, 
192,141.235266, 
192,141.250937, 
192,141.2666, 
192,141.28341, 
192,141.299078, 
192,141.314724, 
194,141.333929, 
194,141.349662, 
194,141.365441, 
194,141.381212, 
194,141.396986, 
194,141.412736, 
194,141.428485, 
164,141.444216, 
164,141.45995, 
164,141.475671, 
164,141.491341, 
164,141.507029, 
164,141.522693, 
187,141.53836, 
187,141.554051, 
187,141.56971, 
187,141.585396, 
187,141.601078, 
187,141.616674, 
193,141.633956, 
193,141.649583, 
193,141.665172, 
193,141.6808, 
193,141.696422, 
193,141.712062, 
193,141.727828, 
193,141.743517, 
193,141.759164, 
193,141.774847, 
193,141.790556, 
193,141.806311, 
193,141.822161, 
182,141.841509, 
182,141.857287, 
182,141.873073, 
182,141.889511, 
182,141.90523, 
182,141.920991, 
173,141.938327, 
173,141.953965, 
173,141.969705, 
173,141.985416, 
173,142.001009, 
173,142.016678, 
186,142.034114, 
186,142.049764, 
186,142.06545, 
186,142.081072, 
186,142.096671, 
186,142.112292, 
186,142.127882, 
193,142.143504, 
193,142.1591, 
193,142.17473, 
193,142.190366, 
193,142.206009, 
193,142.221656, 
189,142.238925, 
189,142.254572, 
189,142.27022, 
189,142.285873, 
189,142.30158, 
189,142.317225, 
175,142.334939, 
175,142.351473, 
175,142.36716, 
175,142.382847, 
175,142.398556, 
175,142.414241, 
182,142.433906, 
182,142.449657, 
182,142.465396, 
182,142.481119, 
182,142.496797, 
182,142.51249, 
182,142.528125, 
191,142.545414, 
191,142.561025, 
191,142.576646, 
191,142.59224, 
191,142.607838, 
191,142.623467, 
194,142.640733, 
194,142.656507, 
194,142.672183, 
194,142.687856, 
194,142.703517, 
194,142.719204, 
194,142.736518, 
194,142.752213, 
194,142.767942, 
194,142.783635, 
194,142.799353, 
194,142.815884, 
167,142.833969, 
167,142.849676, 
167,142.865402, 
167,142.881088, 
167,142.896802, 
167,142.912493, 
167,142.928174, 
191,142.945569, 
191,142.961304, 
191,142.977057, 
191,142.992694, 
191,143.0083, 
191,143.023905, 
194,143.041121, 
194,143.056723, 
194,143.072321, 
194,143.08791, 
194,143.103509, 
194,143.11916, 
191,143.136409, 
191,143.155215, 
191,143.170869, 
191,143.186467, 
191,143.202097, 
191,143.217693, 
178,143.235077, 
178,143.250726, 
178,143.26637, 
178,143.282016, 
178,143.297704, 
178,143.313363, 
178,143.329007, 
178,143.344657, 
178,143.360301, 
178,143.375969, 
178,143.391615, 
178,143.407261, 
178,143.42297, 
186,143.440302, 
186,143.455945, 
186,143.471543, 
186,143.487142, 
186,143.502742, 
186,143.518331, 
194,143.535559, 
194,143.551185, 
194,143.566831, 
194,143.582542, 
194,143.602114, 
194,143.617918, 
191,143.635253, 
191,143.650915, 
191,143.666573, 
191,143.68226, 
191,143.697917, 
191,143.713587, 
191,143.729317, 
165,143.746428, 
165,143.762156, 
165,143.777839, 
165,143.793559, 
165,143.809279, 
165,143.824984, 
185,143.842175, 
185,143.857861, 
185,143.873638, 
185,143.889335, 
185,143.905044, 
185,143.920653, 
192,143.937902, 
192,143.953495, 
192,143.969096, 
192,143.984754, 
192,144.000453, 
192,144.016074, 
194,144.034625, 
194,144.050339, 
194,144.067325, 
194,144.083049, 
194,144.098618, 
194,144.114186, 
191,144.134041, 
191,144.14969, 
191,144.165364, 
191,144.181088, 
191,144.19673, 
191,144.212368, 
191,144.228011, 
171,144.24366, 
171,144.259395, 
171,144.275057, 
171,144.29071, 
171,144.306358, 
171,144.322062, 
190,144.337734, 
190,144.353383, 
190,144.368988, 
190,144.384555, 
190,144.400123, 
190,144.415696, 
193,144.434365, 
193,144.44996, 
193,144.465546, 
193,144.481156, 
193,144.496743, 
193,144.514814, 
189,144.534186, 
189,144.549829, 
189,144.56545, 
189,144.581066, 
189,144.596682, 
189,144.612312, 
189,144.627929, 
176,144.643546, 
176,144.659171, 
176,144.674802, 
176,144.690451, 
176,144.706072, 
176,144.721702, 
180,144.738968, 
180,144.754601, 
180,144.770218, 
180,144.785837, 
180,144.801465, 
180,144.817082, 
188,144.834496, 
188,144.850094, 
188,144.865702, 
188,144.881346, 
188,144.89696, 
188,144.912569, 
188,144.928182, 
193,144.943798, 
193,144.959414, 
193,144.97502, 
193,144.990635, 
193,145.006376, 
193,145.022008, 
194,145.039233, 
194,145.05486, 
194,145.070478, 
194,145.086098, 
194,145.101711, 
194,145.117556, 
165,145.134854, 
165,145.150629, 
165,145.16633, 
165,145.182074, 
165,145.197775, 
165,145.213485, 
165,145.229193, 
185,145.244939, 
185,145.260661, 
185,145.276356, 
185,145.292063, 
185,145.307726, 
185,145.323334, 
194,145.340542, 
194,145.356193, 
194,145.371788, 
194,145.387381, 
194,145.402975, 
194,145.418567, 
190,145.435781, 
190,145.451427, 
190,145.46704, 
190,145.482671, 
190,145.498288, 
190,145.513911, 
188,145.534138, 
188,145.549789, 
188,145.565505, 
188,145.581164, 
188,145.59683, 
188,145.612491, 
188,145.628182, 
176,145.64556, 
176,145.661384, 
176,145.677136, 
176,145.69289, 
176,145.708691, 
176,145.724507, 
188,145.741802, 
188,145.757537, 
188,145.773138, 
188,145.788767, 
188,145.804371, 
188,145.819992, 
194,145.837283, 
194,145.852894, 
194,145.868537, 
194,145.884207, 
194,145.903216, 
194,145.918896, 
188,145.93617, 
188,145.951786, 
188,145.9674, 
188,145.98301, 
188,145.998637, 
188,146.014246, 
175,146.034077, 
175,146.049728, 
175,146.065396, 
175,146.081014, 
175,146.09664, 
175,146.112283, 
175,146.127897, 
182,146.145206, 
182,146.160858, 
182,146.176554, 
182,146.192174, 
182,146.207785, 
182,146.223408, 
189,146.240732, 
189,146.256378, 
189,146.271987, 
189,146.287603, 
189,146.303212, 
189,146.318824, 
192,146.336054, 
192,146.351665, 
192,146.367279, 
192,146.382945, 
192,146.398635, 
192,146.4143, 
194,146.434197, 
194,146.449832, 
194,146.465452, 
194,146.481067, 
194,146.496682, 
194,146.51229, 
194,146.527912, 
171,146.545099, 
171,146.560719, 
171,146.576336, 
171,146.591952, 
171,146.607565, 
171,146.623183, 
190,146.640385, 
190,146.656016, 
190,146.67173, 
190,146.687451, 
190,146.703067, 
190,146.718687, 
193,146.735906, 
193,146.751514, 
193,146.767127, 
193,146.782739, 
193,146.798345, 
193,146.813968, 
192,146.834294, 
192,146.849974, 
192,146.865628, 
192,146.881234, 
192,146.896859, 
192,146.912504, 
192,146.928122, 
177,146.945402, 
177,146.961039, 
177,146.97665, 
177,146.992265, 
177,147.007882, 
177,147.023496, 
176,147.040714, 
176,147.056328, 
176,147.071943, 
176,147.087553, 
176,147.103177, 
176,147.118786, 
189,147.136009, 
189,147.151648, 
189,147.167257, 
189,147.182863, 
189,147.198552, 
189,147.214158, 
194,147.234191, 
194,147.249807, 
194,147.265432, 
194,147.281051, 
194,147.296744, 
194,147.312391, 
194,147.328002, 
192,147.345294, 
192,147.360929, 
192,147.376542, 
192,147.392175, 
192,147.407833, 
192,147.423438, 
171,147.440671, 
171,147.456283, 
171,147.471891, 
171,147.487504, 
171,147.503115, 
171,147.518722, 
182,147.535963, 
182,147.551569, 
182,147.567175, 
182,147.582795, 
182,147.598513, 
182,147.614226, 
187,147.634066, 
187,147.64967, 
187,147.665287, 
187,147.6809, 
187,147.696506, 
187,147.712114, 
187,147.727726, 
193,147.744926, 
193,147.760541, 
193,147.780229, 
193,147.796076, 
193,147.811749, 
193,147.827463, 
191,147.844775, 
191,147.860446, 
191,147.876126, 
191,147.891833, 
191,147.907491, 
191,147.923195, 
168,147.940549, 
168,147.956229, 
168,147.971933, 
168,147.987614, 
168,148.003257, 
168,148.018931, 
189,148.036303, 
189,148.051971, 
189,148.06763, 
189,148.083354, 
189,148.099035, 
189,148.114716, 
194,148.134169, 
194,148.149848, 
194,148.165527, 
194,148.181208, 
194,148.196873, 
194,148.212552, 
194,148.228412, 
189,148.245733, 
189,148.261426, 
189,148.277087, 
189,148.292788, 
189,148.308466, 
189,148.324142, 
177,148.341477, 
177,148.35716, 
177,148.372852, 
177,148.388547, 
177,148.404236, 
177,148.419951, 
178,148.437266, 
178,148.452952, 
178,148.468621, 
178,148.484312, 
178,148.499997, 
178,148.515655, 
188,148.534066, 
188,148.549774, 
188,148.565467, 
188,148.581144, 
188,148.596822, 
188,148.612496, 
188,148.628246, 
193,148.64557, 
193,148.661259, 
193,148.676935, 
193,148.693657, 
193,148.709469, 
193,148.72515, 
192,148.742528, 
192,148.758185, 
192,148.773798, 
192,148.789438, 
192,148.805035, 
192,148.820628, 
170,148.838502, 
170,148.854098, 
170,148.869718, 
170,148.88534, 
170,148.900953, 
170,148.916542, 
184,148.93406, 
184,148.949671, 
184,148.965297, 
184,148.980967, 
184,148.996617, 
184,149.012237, 
184,149.027831, 
193,149.045124, 
193,149.060742, 
193,149.076374, 
193,149.092007, 
193,149.10759, 
193,149.123203, 
193,149.14045, 
193,149.156039, 
193,149.171704, 
193,149.187299, 
193,149.202896, 
193,149.218494, 
191,149.235744, 
191,149.251383, 
191,149.266975, 
191,149.282584, 
191,149.298179, 
191,149.313834, 
171,149.333918, 
171,149.349568, 
171,149.36522, 
171,149.380853, 
171,149.39648, 
171,149.412133, 
171,149.427724, 
189,149.445072, 
189,149.460736, 
189,149.476336, 
189,149.491968, 
189,149.507561, 
189,149.523167, 
193,149.540366, 
193,149.555962, 
193,149.571596, 
193,149.58718, 
193,149.602796, 
193,149.618382, 
189,149.635637, 
189,149.651325, 
189,149.666961, 
189,149.682553, 
189,149.698146, 
189,149.71373, 
189,149.729362, 
177,149.744991, 
177,149.760584, 
177,149.776236, 
177,149.791901, 
177,149.807524, 
177,149.823145, 
181,149.840396, 
181,149.855995, 
181,149.871614, 
181,149.887213, 
181,149.902839, 
181,149.918459, 
188,149.93566, 
188,149.951274, 
188,149.966862, 
188,149.982507, 
188,149.998094, 
188,150.013699, 
188,150.02932, 
194,150.044933, 
194,150.060551, 
194,150.079549, 
194,150.095181, 
194,150.110786, 
194,150.126383, 
194,150.143558, 
194,150.159184, 
194,150.174788, 
194,150.190398, 
194,150.206005, 
194,150.221661, 
165,150.238915, 
165,150.254527, 
165,150.270145, 
165,150.285754, 
165,150.301408, 
165,150.317083, 
185,150.334649, 
185,150.350403, 
185,150.366151, 
185,150.381817, 
185,150.397559, 
185,150.413172, 
185,150.428769, 
194,150.44597, 
194,150.461607, 
194,150.477229, 
194,150.492836, 
194,150.508431, 
194,150.524087, 
191,150.541347, 
191,150.55704, 
191,150.572722, 
191,150.588519, 
191,150.604287, 
191,150.619936, 
188,150.637299, 
188,150.652954, 
188,150.668599, 
188,150.684351, 
188,150.700009, 
188,150.715659, 
172,150.733974, 
172,150.749686, 
172,150.765436, 
172,150.781127, 
172,150.796823, 
172,150.812557, 
172,150.828248, 
189,150.845669, 
189,150.861439, 
189,150.877181, 
189,150.892795, 
189,150.908393, 
189,150.923992, 
194,150.941173, 
194,150.956767, 
194,150.972367, 
194,150.987983, 
194,151.003608, 
194,151.019278, 
188,151.036572, 
188,151.057538, 
188,151.073226, 
188,151.088841, 
188,151.104474, 
188,151.120095, 
175,151.13732, 
175,151.153675, 
175,151.169317, 
175,151.184935, 
175,151.200565, 
175,151.216215, 
181,151.234247, 
181,151.249883, 
181,151.265499, 
181,151.281118, 
181,151.296731, 
181,151.312405, 
181,151.328061, 
191,151.34538, 
191,151.361, 
191,151.376618, 
191,151.392229, 
191,151.407836, 
191,151.42345, 
194,151.440657, 
194,151.45629, 
194,151.471974, 
194,151.487593, 
194,151.503252, 
194,151.518868, 
194,151.536161, 
194,151.551804, 
194,151.56742, 
194,151.583034, 
194,151.598643, 
194,151.614286, 
164,151.634103, 
164,151.649738, 
164,151.665369, 
164,151.680985, 
164,151.696593, 
164,151.712209, 
164,151.727819, 
190,151.74502, 
190,151.760649, 
190,151.776294, 
190,151.791915, 
190,151.807537, 
190,151.823148, 
193,151.840423, 
193,151.856039, 
193,151.871644, 
193,151.887252, 
193,151.902874, 
193,151.91851, 
193,151.936115, 
193,151.951808, 
193,151.967535, 
193,151.983153, 
193,151.998769, 
193,152.014385, 
182,152.034262, 
182,152.049876, 
182,152.065497, 
182,152.081636, 
182,152.097263, 
182,152.112877, 
182,152.128489, 
175,152.144108, 
175,152.159716, 
175,152.175354, 
175,152.190976, 
175,152.206618, 
175,152.222277, 
187,152.239595, 
187,152.255216, 
187,152.270829, 
187,152.286441, 
187,152.302051, 
187,152.317661, 
193,152.33488, 
193,152.350488, 
193,152.3661, 
193,152.381714, 
193,152.397416, 
193,152.413077, 
193,152.428694, 
191,152.444332, 
191,152.459945, 
191,152.475562, 
191,152.491176, 
191,152.506787, 
191,152.522429, 
170,152.539656, 
170,152.555278, 
170,152.570898, 
170,152.586506, 
170,152.602121, 
170,152.617737, 
182,152.635062, 
182,152.650701, 
182,152.666319, 
182,152.681943, 
182,152.69764, 
182,152.71331, 
182,152.728944, 
191,152.744552, 
191,152.760194, 
191,152.775798, 
191,152.791406, 
191,152.807003, 
191,152.822605, 
193,152.839847, 
193,152.855517, 
193,152.871137, 
193,152.886748, 
193,152.902367, 
193,152.917978, 
193,152.935198, 
193,152.950836, 
193,152.966447, 
193,152.982059, 
193,152.99766, 
193,153.013287, 
193,153.028926, 
172,153.044548, 
172,153.060187, 
172,153.075797, 
172,153.091433, 
172,153.107041, 
172,153.122652, 
191,153.139946, 
191,153.155646, 
191,153.171321, 
191,153.186968, 
191,153.202574, 
191,153.218201, 
194,153.235697, 
194,153.251323, 
194,153.266927, 
194,153.282565, 
194,153.298178, 
194,153.313782, 
194,153.329407, 
190,153.345102, 
190,153.360757, 
190,153.37637, 
190,153.392001, 
190,153.407615, 
190,153.42326, 
176,153.440465, 
176,153.456116, 
176,153.472313, 
176,153.487958, 
176,153.503565, 
176,153.519201, 
180,153.536481, 
180,153.552091, 
180,153.56772, 
180,153.583332, 
180,153.598938, 
180,153.614644, 
188,153.634415, 
188,153.650024, 
188,153.665643, 
188,153.681264, 
188,153.69687, 
188,153.712483, 
188,153.728087, 
191,153.745394, 
191,153.76101, 
191,153.780893, 
191,153.796609, 
191,153.812267, 
191,153.82793, 
194,153.845326, 
194,153.860989, 
194,153.876606, 
194,153.89225, 
194,153.907937, 
194,153.923588, 
165,153.940851, 
165,153.956522, 
165,153.972167, 
165,153.987799, 
165,154.003505, 
165,154.019188, 
186,154.036657, 
186,154.052364, 
186,154.068114, 
186,154.083822, 
186,154.099522, 
186,154.115135, 
193,154.134565, 
193,154.150174, 
193,154.165831, 
193,154.181443, 
193,154.197055, 
193,154.212691, 
193,154.228406, 
193,154.245971, 
193,154.261618, 
193,154.277226, 
193,154.292837, 
193,154.308455, 
193,154.324061, 
185,154.341273, 
185,154.356884, 
185,154.372544, 
185,154.388218, 
185,154.403869, 
185,154.419484, 
173,154.436802, 
173,154.452441, 
173,154.468054, 
173,154.483678, 
173,154.499283, 
173,154.514892, 
189,154.534292, 
189,154.552177, 
189,154.567839, 
189,154.583485, 
189,154.599094, 
189,154.614711, 
193,154.63439, 
193,154.650004, 
193,154.66562, 
193,154.68124, 
193,154.701074, 
193,154.716839, 
188,154.734294, 
188,154.749971, 
188,154.765649, 
188,154.781408, 
188,154.797113, 
188,154.812781, 
188,154.828456, 
171,154.845779, 
171,154.861509, 
171,154.8772, 
171,154.892877, 
171,154.908573, 
171,154.92426, 
183,154.941626, 
183,154.957311, 
183,154.97299, 
183,154.988734, 
183,155.004391, 
183,155.020206, 
190,155.037517, 
190,155.053201, 
190,155.068906, 
190,155.084581, 
190,155.10025, 
190,155.115966, 
192,155.134393, 
192,155.150072, 
192,155.165749, 
192,155.181493, 
192,155.197272, 
192,155.212983, 
192,155.228652, 
194,155.246024, 
194,155.261707, 
194,155.277387, 
194,155.293092, 
194,155.308759, 
194,155.324461, 
169,155.341776, 
169,155.35747, 
169,155.373141, 
169,155.388857, 
169,155.404539, 
169,155.420239, 
189,155.437547, 
189,155.45323, 
189,155.468899, 
189,155.484624, 
189,155.500312, 
189,155.515993, 
195,155.534468, 
195,155.550145, 
195,155.565822, 
195,155.581523, 
195,155.597257, 
195,155.612937, 
195,155.628743, 
190,155.646147, 
190,155.661823, 
190,155.677492, 
190,155.693179, 
190,155.708847, 
190,155.724514, 
178,155.741899, 
178,155.757597, 
178,155.773277, 
178,155.789013, 
178,155.804777, 
178,155.820447, 
177,155.837738, 
177,155.853427, 
177,155.869132, 
177,155.884814, 
177,155.900487, 
177,155.91618, 
188,155.934323, 
188,155.950023, 
188,155.965723, 
188,155.981457, 
188,155.997123, 
188,156.012841, 
188,156.028525, 
194,156.045793, 
194,156.061483, 
194,156.077157, 
194,156.092828, 
194,156.108598, 
194,156.124297, 
192,156.141562, 
192,156.157236, 
192,156.172956, 
192,156.188632, 
192,156.204374, 
192,156.220079, 
171,156.237414, 
171,156.253112, 
171,156.2688, 
171,156.284476, 
171,156.300149, 
171,156.315818, 
183,156.334372, 
183,156.350047, 
183,156.365736, 
183,156.381444, 
183,156.397178, 
183,156.412925, 
183,156.428608, 
192,156.445938, 
192,156.461631, 
192,156.477321, 
192,156.492996, 
192,156.508671, 
192,156.524346, 
192,156.541722, 
192,156.557429, 
192,156.5731, 
192,156.58886, 
192,156.604568, 
192,156.62029, 
191,156.637535, 
191,156.653211, 
191,156.668917, 
191,156.684583, 
191,156.700278, 
191,156.716017, 
172,156.734221, 
172,156.749901, 
172,156.765585, 
172,156.781296, 
172,156.796973, 
172,156.812647, 
172,156.828377, 
189,156.845675, 
189,156.861493, 
189,156.877223, 
189,156.892916, 
189,156.908595, 
189,156.924292, 
194,156.941591, 
194,156.957275, 
194,156.97295, 
194,156.988645, 
194,157.004318, 
194,157.020071, 
189,157.038142, 
189,157.053836, 
189,157.069452, 
189,157.085107, 
189,157.100825, 
189,157.116611, 
177,157.135759, 
177,157.151398, 
177,157.167424, 
177,157.183017, 
177,157.19861, 
177,157.215266, 
180,157.234811, 
180,157.251055, 
180,157.266642, 
180,157.282231, 
180,157.29816, 
180,157.313824, 
180,157.329477, 
189,157.34507, 
189,157.360665, 
189,157.376245, 
189,157.391854, 
189,157.407438, 
189,157.423042, 
