GPU_Power(W),Time(S), 
186,151.91477, 
186,151.930328, 
186,151.945903, 
186,151.961574, 
186,151.977235, 
186,151.992821, 
192,152.012134, 
192,152.027719, 
192,152.043335, 
192,152.05893, 
192,152.074588, 
192,152.090212, 
192,152.105918, 
192,152.121667, 
192,152.137476, 
192,152.15318, 
192,152.168937, 
192,152.184712, 
192,152.200455, 
190,152.216266, 
190,152.232037, 
190,152.247845, 
190,152.263599, 
190,152.27938, 
190,152.295132, 
173,152.31251, 
173,152.328287, 
173,152.343957, 
173,152.359667, 
173,152.3754, 
173,152.391192, 
173,152.406937, 
190,152.424325, 
190,152.440036, 
190,152.458764, 
190,152.474408, 
190,152.489997, 
190,152.505597, 
194,152.521345, 
194,152.536915, 
194,152.552525, 
194,152.56811, 
194,152.58372, 
194,152.599313, 
188,152.616612, 
188,152.632197, 
188,152.647792, 
188,152.663502, 
188,152.679081, 
188,152.694678, 
177,152.712414, 
177,152.727982, 
177,152.743556, 
177,152.759225, 
177,152.774794, 
177,152.790357, 
177,152.805967, 
185,152.823239, 
185,152.838804, 
185,152.854435, 
185,152.870018, 
185,152.885636, 
185,152.901272, 
190,152.918558, 
190,152.93433, 
190,152.950154, 
190,152.96587, 
190,152.981978, 
190,152.997717, 
191,153.014271, 
191,153.030027, 
191,153.045843, 
191,153.061605, 
191,153.077394, 
191,153.093134, 
195,153.112432, 
195,153.128105, 
195,153.143845, 
195,153.1597, 
195,153.175443, 
195,153.191187, 
195,153.206971, 
169,153.222716, 
169,153.238508, 
169,153.254264, 
169,153.270015, 
169,153.285762, 
169,153.301582, 
189,153.317322, 
189,153.333061, 
189,153.348814, 
189,153.364493, 
189,153.380147, 
189,153.395746, 
193,153.412579, 
193,153.428248, 
193,153.443839, 
193,153.459461, 
193,153.475051, 
193,153.490693, 
193,153.506283, 
192,153.523532, 
192,153.539146, 
192,153.55474, 
192,153.570356, 
192,153.58596, 
192,153.601572, 
180,153.619272, 
180,153.634867, 
180,153.650542, 
180,153.66624, 
180,153.681832, 
180,153.697429, 
176,153.714708, 
176,153.730308, 
176,153.745914, 
176,153.761507, 
176,153.777116, 
176,153.792739, 
190,153.812432, 
190,153.828181, 
190,153.843994, 
190,153.859596, 
190,153.87519, 
190,153.89088, 
190,153.906483, 
193,153.923821, 
193,153.939469, 
193,153.955062, 
193,153.97071, 
193,153.986309, 
193,154.001956, 
192,154.019138, 
192,154.034795, 
192,154.050844, 
192,154.066556, 
192,154.082962, 
192,154.098611, 
172,154.115903, 
172,154.131559, 
172,154.147358, 
172,154.163128, 
172,154.178816, 
172,154.194503, 
184,154.212736, 
184,154.228413, 
184,154.244053, 
184,154.25974, 
184,154.275395, 
184,154.291048, 
184,154.306683, 
192,154.323828, 
192,154.339473, 
192,154.355163, 
192,154.370756, 
192,154.386373, 
192,154.401967, 
194,154.41914, 
194,154.434728, 
194,154.450676, 
194,154.466266, 
194,154.481884, 
194,154.497479, 
196,154.514677, 
196,154.530267, 
196,154.545929, 
196,154.561544, 
196,154.577139, 
196,154.59277, 
171,154.612186, 
171,154.627807, 
171,154.643402, 
171,154.659018, 
171,154.674612, 
171,154.690244, 
171,154.705835, 
191,154.722982, 
191,154.738694, 
191,154.754332, 
191,154.770411, 
191,154.786074, 
191,154.801666, 
193,154.818992, 
193,154.834585, 
193,154.850447, 
193,154.866067, 
193,154.88169, 
193,154.89728, 
191,154.914318, 
191,154.929919, 
191,154.945507, 
191,154.962479, 
191,154.978095, 
191,154.993684, 
179,155.012456, 
179,155.028051, 
179,155.043638, 
179,155.059255, 
179,155.074887, 
179,155.090494, 
179,155.106085, 
183,155.123423, 
183,155.139037, 
183,155.154626, 
183,155.170283, 
183,155.185967, 
183,155.201695, 
188,155.219037, 
188,155.234731, 
188,155.250329, 
188,155.265951, 
188,155.28154, 
188,155.29713, 
194,155.314397, 
194,155.329983, 
194,155.345623, 
194,155.361431, 
194,155.377039, 
194,155.392626, 
193,155.412399, 
193,155.428022, 
193,155.443613, 
193,155.459234, 
193,155.474824, 
193,155.490471, 
193,155.506062, 
165,155.523192, 
165,155.538813, 
165,155.554405, 
165,155.570013, 
165,155.58564, 
165,155.601261, 
187,155.6185, 
187,155.634094, 
187,155.649688, 
187,155.665274, 
187,155.681047, 
187,155.696759, 
193,155.716329, 
193,155.731996, 
193,155.747613, 
193,155.763237, 
193,155.778884, 
193,155.794496, 
193,155.812087, 
193,155.827708, 
193,155.843321, 
193,155.858935, 
193,155.874553, 
193,155.890169, 
193,155.905783, 
187,155.922997, 
187,155.938614, 
187,155.954286, 
187,155.969899, 
187,155.98551, 
187,156.001122, 
175,156.018334, 
175,156.03395, 
175,156.049567, 
175,156.065193, 
175,156.080809, 
175,156.096447, 
190,156.113756, 
190,156.129413, 
190,156.145026, 
190,156.160684, 
190,156.176301, 
190,156.191967, 
194,156.211997, 
194,156.227706, 
194,156.243402, 
194,156.259045, 
194,156.274656, 
194,156.290265, 
194,156.305879, 
190,156.323082, 
190,156.33871, 
190,156.354367, 
190,156.369976, 
190,156.385588, 
190,156.401204, 
176,156.418403, 
176,156.434815, 
176,156.450438, 
176,156.466045, 
176,156.481674, 
176,156.497294, 
183,156.514588, 
183,156.530223, 
183,156.545837, 
183,156.561448, 
183,156.577062, 
183,156.592703, 
189,156.612105, 
189,156.627851, 
189,156.643575, 
189,156.659255, 
189,156.674935, 
189,156.690636, 
189,156.706326, 
194,156.723703, 
194,156.739389, 
194,156.755063, 
194,156.770818, 
194,156.786553, 
194,156.802232, 
196,156.819487, 
196,156.835168, 
196,156.850891, 
196,156.866564, 
196,156.882249, 
196,156.898273, 
165,156.915583, 
165,156.931268, 
165,156.946942, 
165,156.96263, 
165,156.978371, 
165,156.994055, 
189,157.012047, 
189,157.027735, 
189,157.043371, 
189,157.059112, 
189,157.074883, 
189,157.090641, 
189,157.106437, 
193,157.123824, 
193,157.139502, 
193,157.155148, 
193,157.170879, 
193,157.186533, 
193,157.202181, 
192,157.219429, 
192,157.235101, 
192,157.250812, 
192,157.266475, 
192,157.282124, 
192,157.297773, 
184,157.315154, 
184,157.330797, 
184,157.346445, 
184,157.362816, 
184,157.378528, 
184,157.394191, 
176,157.412106, 
176,157.427755, 
176,157.443403, 
176,157.459064, 
176,157.474705, 
176,157.490371, 
176,157.506036, 
188,157.523282, 
188,157.539044, 
188,157.554839, 
188,157.570751, 
188,157.586681, 
188,157.602309, 
194,157.619505, 
194,157.635112, 
194,157.650728, 
194,157.666332, 
194,157.681938, 
194,157.697549, 
191,157.714739, 
191,157.730365, 
191,157.745966, 
191,157.761575, 
191,157.777233, 
191,157.792883, 
175,157.811929, 
175,157.827922, 
175,157.843575, 
175,157.8592, 
175,157.874842, 
175,157.890474, 
175,157.906078, 
186,157.923326, 
186,157.93895, 
186,157.95456, 
186,157.97018, 
186,157.985803, 
186,158.001466, 
190,158.018655, 
190,158.034268, 
190,158.050085, 
190,158.065748, 
190,158.081427, 
190,158.097086, 
195,158.114389, 
195,158.13002, 
195,158.145625, 
195,158.161229, 
195,158.176841, 
195,158.192455, 
195,158.212198, 
195,158.227809, 
195,158.243487, 
195,158.25909, 
195,158.274758, 
195,158.290931, 
195,158.306536, 
170,158.322174, 
170,158.337775, 
170,158.353408, 
170,158.369017, 
170,158.384641, 
170,158.400256, 
192,158.417486, 
192,158.433156, 
192,158.448798, 
192,158.464417, 
192,158.480144, 
192,158.495786, 
194,158.51301, 
194,158.528671, 
194,158.544299, 
194,158.559914, 
194,158.575527, 
194,158.591153, 
194,158.606851, 
192,158.622459, 
192,158.638087, 
192,158.653702, 
192,158.669327, 
192,158.684943, 
192,158.700601, 
178,158.717803, 
178,158.733411, 
178,158.749485, 
178,158.765097, 
178,158.78072, 
178,158.796365, 
181,158.813591, 
181,158.829201, 
181,158.844824, 
181,158.86046, 
181,158.8761, 
181,158.891822, 
187,158.911997, 
187,158.92859, 
187,158.944462, 
187,158.960168, 
187,158.975854, 
187,158.991544, 
187,159.00725, 
193,159.02298, 
193,159.038666, 
193,159.054365, 
193,159.070036, 
193,159.085715, 
193,159.101412, 
194,159.118682, 
194,159.134363, 
194,159.150035, 
194,159.165766, 
194,159.181444, 
194,159.197111, 
169,159.215123, 
169,159.230858, 
169,159.246544, 
169,159.262219, 
169,159.277899, 
169,159.293568, 
186,159.312118, 
186,159.327799, 
186,159.343479, 
186,159.35915, 
186,159.374886, 
186,159.390683, 
186,159.406371, 
193,159.423841, 
193,159.439516, 
193,159.455194, 
193,159.470874, 
193,159.486557, 
193,159.502239, 
193,159.519527, 
193,159.535208, 
193,159.550885, 
193,159.566592, 
193,159.582268, 
193,159.597948, 
190,159.615266, 
190,159.631041, 
190,159.646742, 
190,159.662426, 
190,159.678605, 
190,159.694305, 
173,159.71199, 
173,159.727674, 
173,159.743354, 
173,159.759057, 
173,159.774742, 
173,159.790417, 
173,159.806116, 
188,159.823406, 
188,159.83928, 
188,159.855572, 
188,159.871483, 
188,159.887124, 
188,159.902737, 
193,159.920038, 
193,159.935698, 
193,159.951314, 
193,159.966922, 
193,159.982531, 
193,159.998146, 
189,160.015362, 
189,160.031007, 
189,160.046686, 
189,160.062292, 
189,160.077914, 
189,160.093581, 
178,160.112076, 
178,160.127747, 
178,160.144135, 
178,160.159753, 
178,160.175361, 
178,160.190975, 
178,160.206586, 
184,160.223799, 
184,160.239444, 
184,160.255099, 
184,160.270739, 
184,160.286407, 
184,160.302049, 
189,160.31976, 
189,160.335415, 
189,160.351025, 
189,160.36664, 
189,160.382251, 
189,160.397859, 
193,160.41509, 
193,160.430735, 
193,160.446352, 
193,160.462007, 
193,160.477652, 
193,160.493264, 
195,160.512308, 
195,160.527944, 
195,160.543576, 
195,160.559257, 
195,160.574877, 
195,160.590524, 
195,160.606808, 
168,160.624066, 
168,160.639697, 
168,160.655343, 
168,160.670955, 
168,160.686569, 
168,160.702177, 
189,160.719398, 
189,160.735037, 
189,160.7507, 
189,160.766377, 
189,160.783059, 
189,160.79886, 
194,160.816082, 
194,160.83171, 
194,160.847319, 
194,160.862979, 
194,160.878586, 
194,160.894194, 
191,160.912166, 
191,160.927773, 
191,160.943381, 
191,160.958992, 
191,160.974601, 
191,160.990204, 
191,161.005813, 
182,161.023048, 
182,161.038654, 
182,161.054293, 
182,161.07062, 
182,161.086222, 
182,161.10184, 
175,161.11903, 
175,161.134633, 
175,161.150347, 
175,161.165978, 
175,161.181564, 
175,161.197179, 
188,161.214385, 
188,161.22997, 
188,161.245562, 
188,161.261149, 
188,161.276778, 
188,161.292393, 
193,161.311982, 
193,161.327627, 
193,161.343288, 
193,161.358998, 
193,161.374627, 
193,161.390244, 
193,161.405832, 
192,161.423089, 
192,161.438746, 
192,161.454389, 
192,161.470041, 
192,161.485773, 
192,161.501423, 
175,161.518716, 
175,161.534999, 
175,161.550682, 
175,161.566395, 
175,161.582084, 
175,161.597773, 
185,161.615105, 
185,161.630804, 
185,161.64652, 
185,161.662253, 
185,161.677983, 
185,161.693669, 
190,161.712046, 
190,161.727669, 
190,161.743254, 
190,161.758871, 
190,161.774527, 
190,161.790133, 
190,161.805723, 
195,161.822929, 
195,161.838547, 
195,161.854136, 
195,161.869753, 
195,161.885337, 
195,161.900953, 
196,161.918237, 
196,161.933825, 
196,161.949484, 
196,161.965072, 
196,161.980712, 
196,161.9967, 
168,162.014006, 
168,162.029617, 
168,162.0452, 
168,162.060824, 
168,162.07646, 
168,162.092046, 
190,162.111927, 
190,162.12754, 
190,162.143207, 
190,162.158896, 
190,162.178584, 
190,162.194256, 
194,162.212162, 
194,162.22778, 
194,162.243401, 
194,162.259037, 
194,162.27466, 
194,162.290295, 
194,162.305904, 
192,162.32152, 
192,162.337129, 
192,162.352741, 
192,162.368377, 
192,162.383977, 
192,162.399581, 
180,162.415188, 
180,162.430789, 
180,162.44639, 
180,162.461995, 
180,162.477602, 
180,162.493211, 
179,162.511838, 
179,162.527443, 
179,162.543045, 
179,162.558651, 
179,162.574252, 
179,162.589853, 
179,162.605484, 
188,162.621112, 
188,162.63682, 
188,162.652446, 
188,162.668071, 
188,162.683678, 
188,162.699284, 
194,162.714891, 
194,162.730495, 
194,162.746102, 
194,162.761707, 
194,162.777317, 
194,162.792923, 
192,162.812432, 
192,162.828035, 
192,162.843679, 
192,162.859283, 
192,162.874981, 
192,162.890617, 
192,162.906287, 
166,162.924239, 
166,162.939853, 
166,162.955468, 
166,162.971091, 
166,162.986731, 
166,163.002342, 
186,163.01965, 
186,163.035282, 
186,163.050899, 
186,163.066524, 
186,163.082215, 
186,163.097901, 
191,163.115534, 
191,163.131154, 
191,163.146762, 
191,163.162383, 
191,163.177988, 
191,163.193595, 
195,163.212077, 
195,163.22772, 
195,163.243311, 
195,163.258953, 
195,163.274559, 
195,163.290194, 
195,163.305813, 
191,163.323058, 
191,163.338723, 
191,163.354331, 
191,163.369972, 
191,163.386163, 
191,163.401786, 
172,163.419051, 
172,163.434688, 
172,163.450306, 
172,163.46592, 
172,163.481555, 
172,163.497171, 
192,163.514385, 
192,163.529995, 
192,163.545616, 
192,163.561279, 
192,163.576947, 
192,163.593847, 
194,163.614056, 
194,163.629772, 
194,163.645522, 
194,163.661303, 
194,163.678573, 
194,163.694302, 
191,163.712169, 
191,163.727842, 
191,163.743555, 
191,163.760439, 
191,163.776203, 
191,163.791982, 
178,163.811996, 
178,163.82773, 
178,163.844466, 
178,163.860112, 
178,163.875724, 
178,163.89134, 
178,163.906982, 
182,163.922591, 
182,163.938229, 
182,163.953839, 
182,163.969468, 
182,163.985073, 
182,164.000716, 
188,164.016363, 
188,164.03199, 
188,164.047644, 
188,164.063275, 
188,164.07891, 
188,164.094537, 
194,164.112445, 
194,164.12805, 
194,164.143706, 
194,164.159309, 
194,164.174921, 
194,164.19055, 
194,164.206156, 
195,164.223514, 
195,164.239151, 
195,164.254768, 
195,164.270404, 
195,164.286029, 
195,164.301642, 
166,164.318802, 
166,164.334417, 
166,164.350256, 
166,164.365858, 
166,164.381424, 
166,164.396986, 
187,164.414056, 
187,164.42965, 
187,164.445235, 
187,164.46088, 
187,164.476523, 
187,164.492148, 
193,164.512121, 
193,164.530496, 
193,164.546323, 
193,164.561996, 
193,164.577685, 
193,164.59334, 
193,164.612049, 
193,164.627713, 
193,164.643397, 
193,164.659058, 
193,164.67472, 
193,164.690419, 
193,164.706068, 
190,164.721755, 
190,164.737403, 
190,164.753059, 
190,164.76939, 
190,164.784988, 
190,164.800563, 
175,164.817835, 
175,164.833424, 
175,164.848982, 
175,164.864553, 
175,164.88013, 
175,164.895688, 
190,164.912913, 
190,164.928556, 
190,164.944186, 
190,164.960617, 
190,164.97637, 
190,164.992114, 
193,165.012124, 
193,165.027888, 
193,165.04364, 
193,165.05943, 
193,165.075179, 
193,165.090935, 
193,165.106698, 
191,165.123951, 
191,165.139539, 
191,165.155164, 
191,165.170781, 
191,165.186411, 
191,165.202023, 
175,165.219217, 
175,165.235602, 
175,165.251199, 
175,165.266787, 
175,165.282384, 
175,165.297975, 
183,165.315227, 
183,165.330841, 
183,165.346432, 
183,165.362051, 
183,165.377748, 
183,165.393399, 
189,165.411962, 
189,165.430871, 
189,165.446669, 
189,165.462361, 
189,165.47802, 
189,165.49368, 
192,165.511959, 
192,165.527638, 
192,165.543303, 
192,165.558963, 
192,165.574626, 
192,165.590267, 
192,165.605951, 
196,165.623163, 
196,165.638755, 
196,165.654503, 
196,165.670067, 
196,165.685696, 
196,165.701881, 
169,165.719149, 
169,165.734717, 
169,165.750272, 
169,165.765834, 
169,165.781455, 
169,165.797018, 
189,165.814215, 
189,165.829805, 
189,165.845441, 
189,165.861098, 
189,165.878644, 
189,165.894278, 
194,165.912128, 
194,165.927698, 
194,165.943288, 
194,165.958855, 
194,165.974455, 
194,165.99008, 
194,166.005644, 
192,166.022825, 
192,166.038424, 
192,166.053988, 
192,166.069618, 
192,166.085186, 
192,166.100742, 
180,166.118358, 
180,166.133949, 
180,166.149511, 
180,166.165108, 
180,166.18068, 
180,166.196329, 
178,166.213523, 
178,166.22908, 
178,166.244644, 
178,166.26024, 
178,166.275923, 
178,166.291483, 
178,166.307076, 
190,166.322763, 
190,166.338472, 
190,166.354147, 
190,166.369776, 
190,166.385401, 
190,166.401034, 
194,166.418373, 
194,166.434018, 
194,166.449649, 
194,166.465307, 
194,166.480932, 
194,166.496585, 
192,166.513889, 
192,166.529534, 
192,166.545162, 
192,166.560795, 
192,166.57646, 
192,166.592133, 
173,166.611752, 
173,166.627416, 
173,166.643046, 
173,166.658678, 
173,166.67432, 
173,166.689952, 
173,166.705584, 
186,166.722837, 
186,166.73847, 
186,166.75419, 
186,166.769822, 
186,166.785454, 
186,166.801096, 
192,166.818432, 
192,166.834088, 
192,166.849798, 
192,166.865558, 
192,166.884273, 
192,166.89995, 
194,166.917208, 
194,166.932893, 
194,166.948617, 
194,166.964291, 
194,166.980003, 
194,166.995724, 
195,167.01312, 
195,167.028853, 
195,167.044634, 
195,167.060376, 
195,167.076096, 
195,167.091823, 
172,167.111887, 
172,167.127648, 
172,167.143373, 
172,167.159099, 
172,167.174853, 
172,167.190622, 
172,167.206445, 
191,167.223841, 
191,167.239569, 
191,167.255196, 
191,167.270789, 
191,167.286374, 
191,167.30196, 
193,167.319173, 
193,167.334842, 
193,167.350594, 
193,167.366223, 
193,167.381813, 
193,167.39743, 
190,167.414687, 
190,167.430273, 
190,167.44589, 
190,167.461465, 
190,167.477077, 
190,167.492667, 
179,167.511885, 
179,167.527498, 
179,167.543085, 
179,167.558706, 
179,167.574299, 
179,167.589913, 
179,167.605506, 
183,167.622765, 
183,167.638382, 
183,167.653982, 
183,167.669595, 
183,167.68526, 
183,167.700949, 
189,167.718307, 
189,167.733993, 
189,167.749658, 
189,167.765313, 
189,167.780998, 
189,167.796675, 
194,167.814085, 
194,167.829796, 
194,167.845507, 
194,167.861216, 
194,167.876951, 
194,167.892689, 
194,167.912073, 
194,167.927787, 
194,167.943508, 
194,167.959217, 
194,167.974963, 
194,167.990742, 
194,168.006462, 
165,168.023645, 
165,168.039323, 
165,168.054909, 
165,168.070501, 
165,168.086091, 
165,168.101702, 
187,168.118955, 
187,168.134547, 
187,168.150163, 
187,168.165831, 
187,168.181865, 
187,168.197524, 
192,168.21471, 
192,168.230452, 
192,168.246038, 
192,168.261627, 
192,168.277225, 
192,168.292808, 
193,168.312013, 
193,168.327603, 
193,168.343197, 
193,168.358787, 
193,168.374375, 
193,168.389966, 
193,168.405552, 
188,168.422804, 
188,168.438429, 
188,168.454031, 
188,168.469714, 
188,168.485343, 
188,168.501049, 
174,168.518357, 
174,168.534017, 
174,168.549697, 
174,168.565334, 
174,168.581004, 
174,168.596683, 
191,168.614141, 
191,168.629806, 
191,168.645572, 
191,168.661175, 
191,168.67789, 
191,168.693936, 
193,168.712045, 
193,168.727834, 
193,168.743566, 
193,168.759339, 
193,168.775088, 
193,168.790838, 
193,168.8066, 
190,168.823867, 
190,168.839601, 
190,168.85546, 
190,168.871219, 
190,168.887014, 
190,168.902739, 
176,168.920171, 
176,168.936487, 
176,168.952206, 
176,168.967888, 
176,168.983625, 
176,168.999388, 
183,169.016858, 
183,169.032663, 
183,169.048398, 
183,169.064266, 
183,169.080092, 
183,169.09587, 
189,169.113154, 
189,169.129392, 
189,169.145216, 
189,169.160864, 
189,169.176518, 
189,169.192146, 
193,169.212058, 
193,169.227684, 
193,169.243316, 
193,169.259061, 
193,169.274687, 
193,169.290335, 
193,169.305965, 
196,169.32319, 
196,169.338821, 
196,169.354496, 
196,169.370139, 
196,169.385802, 
196,169.40211, 
167,169.419422, 
167,169.435051, 
167,169.450671, 
167,169.466345, 
167,169.481976, 
167,169.497623, 
189,169.514934, 
189,169.530595, 
189,169.546262, 
189,169.562022, 
189,169.577707, 
189,169.593439, 
194,169.612053, 
194,169.627723, 
194,169.64336, 
194,169.658992, 
194,169.67467, 
194,169.690315, 
194,169.705988, 
192,169.723268, 
192,169.738912, 
192,169.754557, 
192,169.770205, 
192,169.78585, 
192,169.801522, 
182,169.818821, 
182,169.834463, 
182,169.85026, 
182,169.866526, 
182,169.882153, 
182,169.897743, 
176,169.914991, 
176,169.930602, 
176,169.946193, 
176,169.961815, 
176,169.977397, 
176,169.993011, 
189,170.011806, 
189,170.027473, 
189,170.043068, 
189,170.058667, 
189,170.074292, 
189,170.089991, 
189,170.105623, 
195,170.122845, 
195,170.138453, 
195,170.154043, 
195,170.169661, 
195,170.185249, 
195,170.200874, 
192,170.218136, 
192,170.233723, 
192,170.249352, 
192,170.264937, 
192,170.280639, 
192,170.296251, 
175,170.313461, 
175,170.329774, 
175,170.345375, 
175,170.360957, 
175,170.376568, 
175,170.392157, 
185,170.411817, 
185,170.427428, 
185,170.443016, 
185,170.458675, 
185,170.474352, 
185,170.49006, 
185,170.505914, 
191,170.523197, 
191,170.538853, 
191,170.554494, 
191,170.570141, 
191,170.585821, 
191,170.601463, 
195,170.618743, 
195,170.634518, 
195,170.650301, 
195,170.665995, 
195,170.681603, 
195,170.697246, 
196,170.714472, 
196,170.730062, 
196,170.74572, 
196,170.761308, 
196,170.776938, 
196,170.793186, 
169,170.811656, 
169,170.827277, 
169,170.842859, 
169,170.858472, 
169,170.874067, 
169,170.88969, 
169,170.905272, 
192,170.922569, 
192,170.938234, 
192,170.953906, 
192,170.969544, 
192,170.985214, 
192,171.001183, 
195,171.01865, 
195,171.034298, 
195,171.049945, 
195,171.065576, 
195,171.081255, 
195,171.096871, 
192,171.114181, 
192,171.129825, 
192,171.145445, 
192,171.161101, 
192,171.176742, 
192,171.192407, 
179,171.21187, 
179,171.227495, 
179,171.243128, 
179,171.258759, 
179,171.274386, 
179,171.290028, 
179,171.305661, 
182,171.322968, 
182,171.338618, 
182,171.354264, 
182,171.369886, 
182,171.385622, 
182,171.401372, 
188,171.419126, 
188,171.434871, 
188,171.450469, 
188,171.466055, 
188,171.481667, 
188,171.497255, 
194,171.514491, 
194,171.530097, 
194,171.54569, 
194,171.561304, 
194,171.576893, 
194,171.59252, 
193,171.611896, 
193,171.627512, 
193,171.643104, 
193,171.658722, 
193,171.674306, 
193,171.68993, 
193,171.705512, 
166,171.722819, 
166,171.738442, 
166,171.754026, 
166,171.769644, 
166,171.785232, 
166,171.800842, 
187,171.818098, 
187,171.833698, 
187,171.849327, 
187,171.864992, 
187,171.880719, 
187,171.896408, 
193,171.91364, 
193,171.929229, 
193,171.944839, 
193,171.960424, 
193,171.976058, 
193,171.991646, 
193,172.007278, 
193,172.022869, 
193,172.038461, 
193,172.054049, 
193,172.06966, 
193,172.085275, 
193,172.100882, 
190,172.118149, 
190,172.133885, 
190,172.149469, 
190,172.16509, 
190,172.18068, 
190,172.196282, 
173,172.21346, 
173,172.229055, 
173,172.244642, 
173,172.260268, 
173,172.2759, 
173,172.291482, 
173,172.307073, 
191,172.322659, 
191,172.338245, 
191,172.353857, 
191,172.369445, 
191,172.385062, 
191,172.400715, 
193,172.417933, 
193,172.433594, 
193,172.44924, 
193,172.464874, 
193,172.480598, 
193,172.496256, 
189,172.513488, 
189,172.529173, 
189,172.544893, 
189,172.560595, 
189,172.576339, 
189,172.592115, 
178,172.611833, 
178,172.627489, 
178,172.643084, 
178,172.658668, 
178,172.674256, 
178,172.689891, 
178,172.705483, 
185,172.722701, 
185,172.738318, 
185,172.753906, 
185,172.769574, 
185,172.785228, 
185,172.800846, 
189,172.818019, 
189,172.833617, 
189,172.849282, 
189,172.86491, 
189,172.88053, 
189,172.896117, 
192,172.914266, 
192,172.929896, 
192,172.945594, 
192,172.961183, 
192,172.976786, 
192,172.992414, 
195,173.011951, 
195,173.027547, 
195,173.043189, 
195,173.058849, 
195,173.074442, 
195,173.090069, 
195,173.105668, 
168,173.12286, 
168,173.138457, 
168,173.154071, 
168,173.169665, 
168,173.185273, 
168,173.200867, 
189,173.218118, 
189,173.233745, 
189,173.249415, 
189,173.26515, 
189,173.280823, 
189,173.296447, 
194,173.313641, 
194,173.329265, 
194,173.344855, 
194,173.360476, 
194,173.376114, 
194,173.391704, 
191,173.411828, 
191,173.427425, 
191,173.443039, 
191,173.458632, 
191,173.474241, 
191,173.48983, 
191,173.50545, 
180,173.522766, 
180,173.538351, 
180,173.553944, 
180,173.569537, 
180,173.585128, 
180,173.600721, 
178,173.617982, 
178,173.633593, 
178,173.64919, 
178,173.664801, 
178,173.680405, 
178,173.696014, 
190,173.713293, 
190,173.728891, 
190,173.744494, 
190,173.760169, 
190,173.775827, 
190,173.791457, 
190,173.807071, 
194,173.822688, 
194,173.838284, 
194,173.8539, 
194,173.869488, 
194,173.885116, 
194,173.900706, 
192,173.917951, 
192,173.933573, 
192,173.949166, 
192,173.964917, 
192,173.980565, 
192,173.996151, 
175,174.013368, 
175,174.029567, 
175,174.045154, 
175,174.060773, 
175,174.07639, 
175,174.092008, 
185,174.111709, 
185,174.127303, 
185,174.14292, 
185,174.158514, 
185,174.174478, 
185,174.190115, 
185,174.205736, 
192,174.223045, 
192,174.238636, 
192,174.254255, 
192,174.269851, 
192,174.285471, 
192,174.302868, 
194,174.319813, 
194,174.335502, 
194,174.351183, 
194,174.366852, 
194,174.382506, 
194,174.39817, 
196,174.415496, 
196,174.431148, 
196,174.446771, 
196,174.462483, 
196,174.478078, 
196,174.493774, 
171,174.512069, 
171,174.527731, 
171,174.543364, 
171,174.559083, 
171,174.574905, 
171,174.590496, 
171,174.606137, 
191,174.623445, 
191,174.639113, 
191,174.654787, 
191,174.670496, 
191,174.686136, 
191,174.701886, 
193,174.719262, 
193,174.734916, 
193,174.750786, 
193,174.766436, 
193,174.782026, 
193,174.797647, 
191,174.814899, 
191,174.830515, 
191,174.846156, 
191,174.861826, 
191,174.877479, 
191,174.893158, 
179,174.912075, 
179,174.927729, 
179,174.943384, 
179,174.959029, 
179,174.974806, 
179,174.990467, 
179,175.006127, 
183,175.023477, 
183,175.039122, 
183,175.054761, 
183,175.070415, 
183,175.08615, 
183,175.101751, 
188,175.119301, 
188,175.134949, 
188,175.150635, 
188,175.16642, 
188,175.182256, 
188,175.198069, 
194,175.215406, 
194,175.231059, 
194,175.24674, 
194,175.262502, 
194,175.278283, 
194,175.293946, 
193,175.312434, 
193,175.328124, 
193,175.343787, 
193,175.359468, 
193,175.375127, 
193,175.390782, 
193,175.406427, 
165,175.423307, 
165,175.439002, 
165,175.454655, 
165,175.470291, 
165,175.485926, 
165,175.501572, 
187,175.518602, 
187,175.534263, 
187,175.549939, 
187,175.565573, 
187,175.581227, 
187,175.596902, 
193,175.613893, 
193,175.629581, 
193,175.645237, 
193,175.660926, 
193,175.676611, 
193,175.692272, 
193,175.71231, 
193,175.727993, 
193,175.743648, 
193,175.759306, 
193,175.774939, 
193,175.790597, 
193,175.806272, 
188,175.823172, 
188,175.838828, 
188,175.854457, 
188,175.870054, 
188,175.885614, 
188,175.901203, 
174,175.918394, 
174,175.934, 
174,175.949586, 
174,175.965185, 
174,175.980794, 
174,175.996404, 
191,176.013771, 
191,176.029457, 
191,176.045264, 
191,176.060957, 
191,176.076627, 
191,176.092242, 
194,176.112203, 
194,176.127832, 
194,176.143425, 
194,176.159047, 
194,176.174639, 
194,176.19023, 
194,176.205909, 
190,176.223139, 
190,176.238792, 
190,176.25445, 
190,176.270108, 
190,176.285788, 
190,176.30145, 
177,176.318371, 
177,176.334019, 
177,176.349705, 
177,176.36536, 
177,176.381014, 
177,176.396698, 
183,176.413631, 
183,176.429312, 
183,176.444973, 
183,176.460625, 
183,176.476281, 
183,176.491901, 
188,176.511925, 
188,176.52757, 
188,176.543196, 
188,176.558803, 
188,176.574411, 
188,176.590031, 
188,176.605637, 
192,176.621243, 
192,176.636861, 
192,176.652505, 
192,176.66812, 
192,176.683755, 
192,176.69936, 
195,176.714963, 
195,176.730582, 
