GPU_Power(W),Time(S), 
103,102.27576, 
103,102.291416, 
103,102.307089, 
103,102.322767, 
103,102.340055, 
103,102.355746, 
103,102.371424, 
103,102.387113, 
103,102.402876, 
103,102.418637, 
103,102.434368, 
104,102.451762, 
104,102.467511, 
104,102.483281, 
104,102.498965, 
104,102.514684, 
104,102.530361, 
103,102.547603, 
103,102.563281, 
103,102.579047, 
103,102.594736, 
103,102.610448, 
103,102.626174, 
103,102.643576, 
103,102.659228, 
103,102.674914, 
103,102.690597, 
103,102.706289, 
103,102.721976, 
103,102.739331, 
103,102.754967, 
103,102.770605, 
103,102.786222, 
103,102.801919, 
103,102.817674, 
103,102.833434, 
103,102.850797, 
103,102.866582, 
103,102.882325, 
103,102.898027, 
103,102.913702, 
103,102.929514, 
103,102.946805, 
103,102.962496, 
103,102.978174, 
103,102.993849, 
103,103.009611, 
103,103.025263, 
133,103.0425, 
133,103.058116, 
133,103.073713, 
133,103.089374, 
133,103.104976, 
133,103.120573, 
220,103.139504, 
220,103.15511, 
220,103.170761, 
220,103.1864, 
220,103.201999, 
220,103.217636, 
220,103.233328, 
248,103.250591, 
248,103.266191, 
248,103.281847, 
248,103.297453, 
248,103.313062, 
248,103.328662, 
256,103.345931, 
256,103.361604, 
256,103.377204, 
256,103.39311, 
256,103.408769, 
256,103.424411, 
217,103.442017, 
217,103.457627, 
217,103.473292, 
217,103.488902, 
217,103.504621, 
217,103.520283, 
246,103.539763, 
246,103.555385, 
246,103.571027, 
246,103.586659, 
246,103.602303, 
246,103.617926, 
246,103.633546, 
262,103.650821, 
262,103.666421, 
262,103.682004, 
262,103.697648, 
262,103.713342, 
262,103.728987, 
251,103.746336, 
251,103.761947, 
251,103.777655, 
251,103.793411, 
251,103.809079, 
251,103.824908, 
225,103.842339, 
225,103.858026, 
225,103.87372, 
225,103.889427, 
225,103.905115, 
225,103.920898, 
229,103.939809, 
229,103.955581, 
229,103.971208, 
229,103.986901, 
229,104.002495, 
229,104.01809, 
229,104.033696, 
249,104.051392, 
249,104.067071, 
249,104.082796, 
249,104.098457, 
249,104.114153, 
249,104.129798, 
255,104.147146, 
255,104.162795, 
255,104.17837, 
255,104.194005, 
255,104.209673, 
255,104.225259, 
242,104.242483, 
242,104.258049, 
242,104.273634, 
242,104.289292, 
242,104.304961, 
242,104.320528, 
218,104.339529, 
218,104.355163, 
218,104.370775, 
218,104.386404, 
218,104.401998, 
218,104.417642, 
218,104.433663, 
230,104.451067, 
230,104.466815, 
230,104.482589, 
230,104.498193, 
230,104.513907, 
230,104.529659, 
249,104.546925, 
249,104.562621, 
249,104.578245, 
249,104.593849, 
249,104.609441, 
249,104.625092, 
256,104.642385, 
256,104.658, 
256,104.673666, 
256,104.689251, 
256,104.704818, 
256,104.720416, 
207,104.739673, 
207,104.755271, 
207,104.770971, 
207,104.786695, 
207,104.802364, 
207,104.818004, 
207,104.833597, 
247,104.850801, 
247,104.86644, 
247,104.882077, 
247,104.897682, 
247,104.913314, 
247,104.928943, 
259,104.946183, 
259,104.961834, 
259,104.97745, 
259,104.993142, 
259,105.008711, 
259,105.02433, 
252,105.041784, 
252,105.057436, 
252,105.073097, 
252,105.088696, 
252,105.104386, 
252,105.120035, 
219,105.139768, 
219,105.155407, 
219,105.171034, 
219,105.186674, 
219,105.202331, 
219,105.218971, 
219,105.234562, 
237,105.251826, 
237,105.267521, 
237,105.283249, 
237,105.298949, 
237,105.314588, 
237,105.330281, 
251,105.347654, 
251,105.363261, 
251,105.378882, 
251,105.394474, 
251,105.41014, 
251,105.425736, 
255,105.442945, 
255,105.458556, 
255,105.474186, 
255,105.489818, 
255,105.505463, 
255,105.5211, 
230,105.539877, 
230,105.555495, 
230,105.571703, 
230,105.587294, 
230,105.602983, 
230,105.618577, 
230,105.634233, 
230,105.64986, 
230,105.665457, 
230,105.681085, 
230,105.696709, 
230,105.712337, 
230,105.727937, 
244,105.743561, 
244,105.759198, 
244,105.774823, 
244,105.790452, 
244,105.806095, 
244,105.821726, 
260,105.841488, 
260,105.857114, 
260,105.872735, 
260,105.888369, 
260,105.90402, 
260,105.919645, 
260,105.935267, 
245,105.950931, 
245,105.966556, 
245,105.982224, 
245,105.998575, 
245,106.014162, 
245,106.029775, 
219,106.045428, 
219,106.061015, 
219,106.076664, 
219,106.092304, 
219,106.107986, 
219,106.123604, 
238,106.141245, 
238,106.156866, 
238,106.172489, 
238,106.188082, 
238,106.203696, 
238,106.219367, 
238,106.235068, 
249,106.250817, 
249,106.266459, 
249,106.282058, 
249,106.29771, 
249,106.313471, 
249,106.32912, 
252,106.344765, 
252,106.360394, 
252,106.376048, 
252,106.391697, 
252,106.40731, 
252,106.423587, 
205,106.44008, 
205,106.455691, 
205,106.471277, 
205,106.486907, 
205,106.5025, 
205,106.518111, 
205,106.533729, 
249,106.551225, 
249,106.566824, 
249,106.582434, 
249,106.59804, 
249,106.613645, 
249,106.629314, 
260,106.646419, 
260,106.662045, 
260,106.67766, 
260,106.693405, 
260,106.709099, 
260,106.724761, 
254,106.742188, 
254,106.757829, 
254,106.773494, 
254,106.789205, 
254,106.804943, 
254,106.820588, 
219,106.840219, 
219,106.85588, 
219,106.871441, 
219,106.887079, 
219,106.90283, 
219,106.918493, 
219,106.934138, 
239,106.951311, 
239,106.966934, 
239,106.982555, 
239,106.998162, 
239,107.013792, 
239,107.0294, 
249,107.046567, 
249,107.062185, 
249,107.077881, 
249,107.093536, 
249,107.109269, 
249,107.124881, 
250,107.142801, 
250,107.158605, 
250,107.174392, 
250,107.190003, 
250,107.205664, 
250,107.221302, 
226,107.240249, 
226,107.25588, 
226,107.271532, 
226,107.287182, 
226,107.302952, 
226,107.318687, 
226,107.334446, 
235,107.351789, 
235,107.36754, 
235,107.383248, 
235,107.398882, 
235,107.414525, 
235,107.430153, 
251,107.447309, 
251,107.463043, 
251,107.478728, 
251,107.494427, 
251,107.510151, 
251,107.525794, 
266,107.543072, 
266,107.558674, 
266,107.574316, 
266,107.590053, 
266,107.605833, 
266,107.621621, 
258,107.642733, 
258,107.658488, 
258,107.67412, 
258,107.689732, 
258,107.705423, 
258,107.72105, 
213,107.739824, 
213,107.755438, 
213,107.77115, 
213,107.786921, 
213,107.802526, 
213,107.818239, 
213,107.833946, 
239,107.849921, 
239,107.865617, 
239,107.881276, 
239,107.896899, 
239,107.912532, 
239,107.928181, 
256,107.94382, 
256,107.959414, 
256,107.975073, 
256,107.990714, 
256,108.006351, 
256,108.021992, 
255,108.041992, 
255,108.057655, 
255,108.073315, 
255,108.088911, 
255,108.104572, 
255,108.121892, 
214,108.139756, 
214,108.155437, 
214,108.171098, 
214,108.186791, 
214,108.20245, 
214,108.218134, 
214,108.233829, 
148,108.249492, 
148,108.265108, 
148,108.280777, 
148,108.296451, 
148,108.31213, 
148,108.327746, 
123,108.343371, 
123,108.358983, 
123,108.37465, 
123,108.390303, 
123,108.405969, 
123,108.421669, 
113,108.439249, 
113,108.454932, 
113,108.470629, 
113,108.486347, 
113,108.501966, 
113,108.517597, 
113,108.533294, 
109,108.54891, 
109,108.564546, 
109,108.580174, 
109,108.595839, 
109,108.611454, 
109,108.627114, 
107,108.642825, 
107,108.658492, 
107,108.674149, 
107,108.68987, 
107,108.705584, 
107,108.721268, 
106,108.739579, 
106,108.755257, 
106,108.771136, 
106,108.787042, 
106,108.802754, 
106,108.818566, 
106,108.834387, 
106,108.851813, 
106,108.867586, 
106,108.883411, 
106,108.899213, 
106,108.914989, 
106,108.930646, 
106,108.947998, 
106,108.963734, 
106,108.979502, 
106,108.995208, 
106,109.010824, 
106,109.02646, 
106,109.043765, 
106,109.059437, 
106,109.075156, 
106,109.090882, 
106,109.106589, 
106,109.122234, 
106,109.139515, 
106,109.155226, 
106,109.17096, 
106,109.186606, 
106,109.202255, 
106,109.217973, 
106,109.233619, 
105,109.250872, 
105,109.26649, 
105,109.282239, 
105,109.297871, 
105,109.313648, 
105,109.329381, 
105,109.346607, 
105,109.362219, 
105,109.377841, 
105,109.393602, 
105,109.409248, 
105,109.424935, 
105,109.442582, 
105,109.458273, 
105,109.473985, 
105,109.489614, 
105,109.50563, 
105,109.521266, 
105,109.539668, 
105,109.555302, 
105,109.571333, 
105,109.587014, 
105,109.602645, 
105,109.618372, 
105,109.634, 
105,109.651342, 
105,109.667029, 
105,109.682727, 
105,109.698457, 
105,109.714085, 
105,109.729834, 
105,109.747253, 
105,109.762957, 
105,109.778658, 
105,109.794343, 
105,109.810066, 
105,109.825736, 
105,109.84303, 
105,109.858758, 
105,109.874476, 
105,109.890186, 
105,109.90593, 
105,109.921618, 
105,109.939506, 
105,109.955147, 
105,109.970784, 
105,109.986414, 
105,110.002072, 
105,110.017735, 
105,110.033363, 
105,110.050576, 
105,110.066269, 
105,110.081922, 
105,110.097638, 
105,110.11332, 
105,110.128928, 
105,110.146149, 
105,110.16188, 
105,110.177547, 
105,110.193286, 
105,110.208905, 
105,110.224554, 
105,110.24191, 
105,110.257624, 
105,110.273262, 
105,110.288908, 
105,110.304529, 
105,110.320171, 
105,110.339108, 
105,110.354744, 
105,110.37036, 
105,110.38597, 
105,110.401595, 
105,110.417213, 
105,110.432837, 
105,110.448454, 
105,110.464075, 
105,110.479685, 
105,110.495295, 
105,110.510912, 
105,110.526522, 
105,110.542426, 
105,110.558028, 
105,110.573661, 
105,110.589291, 
105,110.604908, 
105,110.620518, 
105,110.639585, 
105,110.655228, 
105,110.670846, 
105,110.686481, 
105,110.702105, 
105,110.717722, 
105,110.73335, 
105,110.750528, 
105,110.766167, 
105,110.781781, 
105,110.797407, 
105,110.813068, 
105,110.828796, 
105,110.846113, 
105,110.861795, 
105,110.877608, 
105,110.893324, 
105,110.908985, 
105,110.924607, 
105,110.941871, 
105,110.957593, 
105,110.973333, 
105,110.989031, 
105,111.004719, 
105,111.020395, 
105,111.039128, 
105,111.054795, 
105,111.070409, 
105,111.086024, 
105,111.101705, 
105,111.1174, 
105,111.133118, 
105,111.148808, 
105,111.164588, 
105,111.180243, 
105,111.19588, 
105,111.211529, 
105,111.227214, 
105,111.243016, 
105,111.258738, 
105,111.274361, 
105,111.290083, 
105,111.306374, 
105,111.32207, 
105,111.339462, 
105,111.355103, 
105,111.370722, 
105,111.386361, 
105,111.402034, 
105,111.417772, 
105,111.433654, 
105,111.450914, 
105,111.466635, 
105,111.48225, 
105,111.49793, 
105,111.513622, 
105,111.529252, 
105,111.546498, 
105,111.562143, 
105,111.577791, 
105,111.593454, 
105,111.609157, 
105,111.624823, 
105,111.641982, 
105,111.657644, 
105,111.673272, 
105,111.688892, 
105,111.70451, 
105,111.720121, 
105,111.739258, 
105,111.754889, 
105,111.770554, 
105,111.786288, 
105,111.801916, 
105,111.81758, 
105,111.833271, 
105,111.848982, 
105,111.864696, 
105,111.880389, 
105,111.896009, 
105,111.911627, 
105,111.927241, 
105,111.942864, 
105,111.958471, 
105,111.974084, 
105,111.989703, 
105,112.005327, 
105,112.020966, 
105,112.039719, 
105,112.055346, 
105,112.071013, 
105,112.086764, 
105,112.102371, 
105,112.118034, 
105,112.133656, 
155,112.150989, 
155,112.166677, 
155,112.182356, 
155,112.197948, 
155,112.213547, 
155,112.229313, 
214,112.246589, 
214,112.262224, 
214,112.277848, 
214,112.293467, 
214,112.309138, 
214,112.324759, 
249,112.342259, 
249,112.357926, 
249,112.373539, 
249,112.389189, 
249,112.404828, 
249,112.420489, 
258,112.442817, 
258,112.458476, 
258,112.474117, 
258,112.48975, 
258,112.505401, 
258,112.521034, 
211,112.54024, 
211,112.55589, 
211,112.571543, 
211,112.587225, 
211,112.602948, 
211,112.61859, 
211,112.634185, 
241,112.649806, 
241,112.665432, 
241,112.681032, 
241,112.69669, 
241,112.712366, 
241,112.727963, 
249,112.743575, 
249,112.759162, 
249,112.774838, 
249,112.790477, 
249,112.806067, 
249,112.821709, 
244,112.840745, 
244,112.856408, 
244,112.872027, 
244,112.887656, 
244,112.903302, 
244,112.91922, 
244,112.934808, 
218,112.952041, 
218,112.967636, 
218,112.983229, 
218,112.998924, 
218,113.014507, 
218,113.030127, 
242,113.047317, 
242,113.062899, 
242,113.078519, 
242,113.094097, 
242,113.109722, 
242,113.125425, 
255,113.142674, 
255,113.158292, 
255,113.173875, 
255,113.189496, 
255,113.205075, 
255,113.220692, 
260,113.241986, 
260,113.25764, 
260,113.273254, 
260,113.288876, 
260,113.304473, 
260,113.320077, 
239,113.34028, 
239,113.355857, 
239,113.371482, 
239,113.38738, 
239,113.402989, 
239,113.418585, 
239,113.43417, 
232,113.449766, 
232,113.465352, 
232,113.480989, 
232,113.496552, 
232,113.512123, 
232,113.527751, 
246,113.543327, 
246,113.55892, 
246,113.574551, 
246,113.590201, 
246,113.605791, 
246,113.62145, 
262,113.641298, 
262,113.656886, 
262,113.672473, 
262,113.688054, 
262,113.712502, 
262,113.728126, 
255,113.745402, 
255,113.761023, 
255,113.776619, 
255,113.792205, 
255,113.808595, 
255,113.824184, 
215,113.841401, 
215,113.856981, 
215,113.87259, 
215,113.888176, 
215,113.903785, 
215,113.919371, 
215,113.934985, 
231,113.952264, 
231,113.967866, 
231,113.983533, 
231,113.999206, 
231,114.01485, 
231,114.03047, 
243,114.04776, 
243,114.063367, 
243,114.078956, 
243,114.094525, 
243,114.110166, 
243,114.125774, 
247,114.143069, 
247,114.158672, 
247,114.174242, 
247,114.18991, 
247,114.205479, 
247,114.221118, 
208,114.240079, 
208,114.255687, 
208,114.271261, 
208,114.286907, 
208,114.30252, 
208,114.318108, 
208,114.333733, 
246,114.350977, 
246,114.369314, 
246,114.385114, 
246,114.400729, 
246,114.41631, 
246,114.431893, 
258,114.449136, 
258,114.464707, 
258,114.480353, 
258,114.495932, 
258,114.511557, 
258,114.527206, 
251,114.544452, 
251,114.560073, 
251,114.57572, 
251,114.591365, 
251,114.606998, 
251,114.622694, 
224,114.640025, 
224,114.655651, 
224,114.671913, 
224,114.687508, 
224,114.703149, 
224,114.718794, 
224,114.734456, 
245,114.751722, 
245,114.767318, 
245,114.782916, 
245,114.802532, 
245,114.818246, 
245,114.833877, 
254,114.85107, 
254,114.86666, 
254,114.882253, 
254,114.897848, 
254,114.913452, 
254,114.929052, 
264,114.946284, 
264,114.96191, 
264,114.977539, 
264,114.993135, 
264,115.008746, 
264,115.024334, 
247,115.042065, 
247,115.057702, 
247,115.073304, 
247,115.088887, 
247,115.105266, 
247,115.12085, 
212,115.140005, 
212,115.155633, 
212,115.171224, 
212,115.186836, 
212,115.202436, 
212,115.218021, 
212,115.233607, 
243,115.250855, 
243,115.266445, 
243,115.282058, 
243,115.29771, 
243,115.313382, 
243,115.33228, 
261,115.349645, 
261,115.365257, 
261,115.38084, 
261,115.396464, 
261,115.412348, 
261,115.427935, 
261,115.445204, 
261,115.460803, 
261,115.476455, 
261,115.49251, 
261,115.50809, 
261,115.523695, 
207,115.542438, 
207,115.558021, 
207,115.573644, 
207,115.589263, 
207,115.604845, 
207,115.620428, 
231,115.640219, 
231,115.655821, 
231,115.67149, 
231,115.687095, 
231,115.702686, 
231,115.718334, 
231,115.734136, 
246,115.749736, 
246,115.765374, 
246,115.780958, 
246,115.796574, 
246,115.812164, 
246,115.827752, 
250,115.843339, 
250,115.858923, 
250,115.87455, 
250,115.890215, 
250,115.905812, 
250,115.921421, 
220,115.940738, 
220,115.956331, 
220,115.971941, 
220,115.988463, 
220,116.004111, 
220,116.019698, 
220,116.035322, 
233,116.052336, 
233,116.067951, 
233,116.08354, 
233,116.099165, 
233,116.114747, 
233,116.13045, 
238,116.147746, 
238,116.163341, 
238,116.179016, 
238,116.19463, 
238,116.210253, 
238,116.225937, 
260,116.243134, 
260,116.258731, 
260,116.27439, 
260,116.290028, 
260,116.305658, 
260,116.321258, 
263,116.342057, 
263,116.357649, 
263,116.373269, 
263,116.38885, 
263,116.404465, 
263,116.420082, 
198,116.440252, 
198,116.455893, 
198,116.471527, 
198,116.487169, 
198,116.502814, 
198,116.51863, 
198,116.534266, 
239,116.54992, 
239,116.565555, 
239,116.581162, 
239,116.596755, 
239,116.6124, 
239,116.628053, 
253,116.646132, 
253,116.661844, 
253,116.677436, 
253,116.693057, 
253,116.708709, 
253,116.724372, 
257,116.743338, 
257,116.759017, 
257,116.774631, 
257,116.790223, 
257,116.805887, 
257,116.821524, 
224,116.840653, 
224,116.856301, 
224,116.87195, 
224,116.887667, 
224,116.906003, 
224,116.921636, 
201,116.940381, 
201,116.956137, 
201,116.971961, 
201,116.987635, 
201,117.003345, 
201,117.019071, 
201,117.034886, 
228,117.052103, 
228,117.067724, 
228,117.08335, 
228,117.098938, 
228,117.114597, 
228,117.130374, 
255,117.14768, 
255,117.163309, 
255,117.178956, 
255,117.19455, 
255,117.210202, 
255,117.225903, 
262,117.243708, 
262,117.259307, 
262,117.274976, 
262,117.290577, 
262,117.306173, 
262,117.321937, 
204,117.340588, 
204,117.356334, 
204,117.372178, 
204,117.387811, 
204,117.403592, 
204,117.419269, 
204,117.434978, 
142,117.452166, 
142,117.468015, 
142,117.48364, 
142,117.499263, 
142,117.515014, 
142,117.53073, 
117,117.548147, 
117,117.56387, 
117,117.579578, 
117,117.595404, 
117,117.611215, 
117,117.627002, 
107,117.644414, 
107,117.660098, 
107,117.675874, 
107,117.691505, 
107,117.707116, 
107,117.722874, 
102,117.740339, 
102,117.755991, 
102,117.771758, 
102,117.787581, 
102,117.803314, 
102,117.818948, 
102,117.834662, 
100,117.852073, 
100,117.867845, 
100,117.883473, 
100,117.899183, 
100,117.914931, 
100,117.930767, 
100,117.948184, 
100,117.963856, 
100,117.979556, 
100,117.995339, 
100,118.010974, 
100,118.026677, 
99,118.043947, 
99,118.059617, 
99,118.075414, 
99,118.091039, 
99,118.106757, 
99,118.122561, 
99,118.139934, 
99,118.155841, 
99,118.171517, 
99,118.187152, 
99,118.202761, 
99,118.218387, 
99,118.23408, 
99,118.251395, 
99,118.267225, 
99,118.283006, 
99,118.298662, 
99,118.31433, 
99,118.330071, 
99,118.347434, 
99,118.363217, 
99,118.378862, 
99,118.394532, 
99,118.410263, 
99,118.425896, 
99,118.443143, 
99,118.458782, 
99,118.474404, 
99,118.490041, 
99,118.505879, 
99,118.521632, 
99,118.540039, 
99,118.555849, 
99,118.571673, 
99,118.587303, 
99,118.60295, 
99,118.618706, 
99,118.634418, 
99,118.651724, 
99,118.667399, 
99,118.683102, 
99,118.698963, 
99,118.716366, 
99,118.732089, 
99,118.749492, 
99,118.765208, 
99,118.780923, 
99,118.796602, 
99,118.812314, 
99,118.828022, 
99,118.845299, 
99,118.860996, 
99,118.876624, 
99,118.892362, 
99,118.907988, 
99,118.92366, 
99,118.940991, 
99,118.956687, 
99,118.972306, 
99,118.987925, 
99,119.003636, 
99,119.01928, 
99,119.034949, 
99,119.052256, 
99,119.067878, 
99,119.083551, 
99,119.099258, 
99,119.114961, 
99,119.130666, 
99,119.147951, 
99,119.163652, 
99,119.179382, 
99,119.19504, 
99,119.210785, 
99,119.226415, 
99,119.243669, 
99,119.25929, 
99,119.274975, 
99,119.29066, 
99,119.306277, 
99,119.321936, 
99,119.339452, 
99,119.355127, 
99,119.370742, 
99,119.386372, 
99,119.402115, 
99,119.417736, 
99,119.433453, 
99,119.450809, 
99,119.46647, 
99,119.482151, 
99,119.497794, 
99,119.513448, 
99,119.529068, 
99,119.546333, 
99,119.561967, 
99,119.577595, 
99,119.593273, 
99,119.608885, 
99,119.624555, 
98,119.641875, 
98,119.657557, 
98,119.673168, 
98,119.688826, 
98,119.70447, 
98,119.72014, 
98,119.735781, 
98,119.751471, 
98,119.767093, 
98,119.782781, 
98,119.798476, 
98,119.814145, 
98,119.829783, 
98,119.847108, 
98,119.862761, 
98,119.878419, 
98,119.894112, 
98,119.909768, 
98,119.925486, 
98,119.942837, 
98,119.958509, 
98,119.974129, 
98,119.989747, 
98,120.005384, 
98,120.021004, 
94,120.040122, 
94,120.055804, 
94,120.071479, 
94,120.08713, 
94,120.102764, 
94,120.118385, 
94,120.134043, 
86,120.151281, 
86,120.16695, 
86,120.18264, 
86,120.1983, 
86,120.213968, 
86,120.2296, 
84,120.246867, 
84,120.262518, 
84,120.278198, 
84,120.293818, 
84,120.309506, 
84,120.325179, 
83,120.342538, 
83,120.358249, 
83,120.373956, 
83,120.389661, 
83,120.405453, 
83,120.421091, 
82,120.439557, 
82,120.455178, 
82,120.470801, 
82,120.486488, 
82,120.502115, 
82,120.517776, 
82,120.533431, 
82,120.550713, 
82,120.566405, 
82,120.582123, 
82,120.597761, 
82,120.613626, 
82,120.629271, 
82,120.646634, 
82,120.662269, 
82,120.677948, 
82,120.693586, 
82,120.709326, 
82,120.725007, 
82,120.742422, 
82,120.758109, 
82,120.773772, 
82,120.789443, 
82,120.805123, 
82,120.820784, 
82,120.839622, 
82,120.855366, 
82,120.871101, 
82,120.886781, 
82,120.902426, 
82,120.918104, 
82,120.933736, 
141,120.950947, 
141,120.966595, 
141,120.982254, 
141,120.997909, 
141,121.013605, 
141,121.02921, 
180,121.046482, 
180,121.06212, 
180,121.077742, 
180,121.093458, 
180,121.109136, 
180,121.124804, 
212,121.142061, 
212,121.157674, 
212,121.173363, 
212,121.189006, 
212,121.204697, 
212,121.220337, 
243,121.240338, 
243,121.256025, 
243,121.271682, 
243,121.287327, 
243,121.302928, 
243,121.318511, 
243,121.334096, 
212,121.351316, 
212,121.366979, 
212,121.382647, 
212,121.398354, 
212,121.414032, 
212,121.429671, 
251,121.446946, 
251,121.462716, 
251,121.478418, 
251,121.494117, 
251,121.509824, 
251,121.525476, 
259,121.542816, 
259,121.558493, 
259,121.574163, 
259,121.589828, 
259,121.605508, 
259,121.621137, 
253,121.640773, 
253,121.656395, 
253,121.671984, 
253,121.687594, 
253,121.703224, 
253,121.718818, 
253,121.734397, 
220,121.750625, 
220,121.766241, 
220,121.781825, 
220,121.797458, 
220,121.813101, 
220,121.828718, 
237,121.846024, 
237,121.861634, 
237,121.87731, 
237,121.892938, 
237,121.908528, 
237,121.924156, 
250,121.942271, 
250,121.957937, 
250,121.973607, 
250,121.989252, 
250,122.004942, 
250,122.020576, 
249,122.040486, 
249,122.056072, 
249,122.072039, 
249,122.087666, 
249,122.103302, 
249,122.118868, 
249,122.13446, 
227,122.150598, 
227,122.166283, 
227,122.181854, 
227,122.197504, 
227,122.21309, 
227,122.228897, 
236,122.246749, 
236,122.263442, 
236,122.279054, 
236,122.294725, 
236,122.310369, 
236,122.326339, 
245,122.343575, 
245,122.359167, 
245,122.374731, 
245,122.391216, 
245,122.407727, 
245,122.423294, 
260,122.442261, 
260,122.458081, 
260,122.473645, 
260,122.489257, 
260,122.505233, 
260,122.520881, 
249,122.540466, 
249,122.556103, 
249,122.571781, 
249,122.587375, 
249,122.603496, 
249,122.619143, 
249,122.634785, 
216,122.650377, 
216,122.666015, 
216,122.681609, 
216,122.697489, 
216,122.713129, 
216,122.728748, 
240,122.744357, 
240,122.76001, 
240,122.775609, 
240,122.791233, 
240,122.806865, 
240,122.822506, 
262,122.842162, 
262,122.857778, 
262,122.873388, 
262,122.889025, 
262,122.904667, 
262,122.920294, 
261,122.941246, 
261,122.956887, 
261,122.972535, 
261,122.988231, 
261,123.003898, 
261,123.019555, 
261,123.03608, 
208,123.051702, 
208,123.067365, 
208,123.082955, 
208,123.09859, 
208,123.11429, 
208,123.129977, 
237,123.147248, 
237,123.162932, 
237,123.178598, 
237,123.194293, 
237,123.209889, 
237,123.225474, 
247,123.242694, 
247,123.258324, 
247,123.273939, 
247,123.289631, 
247,123.30537, 
247,123.320956, 
250,123.340462, 
250,123.356101, 
250,123.371732, 
250,123.387492, 
250,123.403265, 
250,123.422038, 
220,123.44081, 
220,123.456452, 
220,123.473365, 
220,123.488992, 
220,123.504597, 
220,123.520183, 
220,123.535808, 
238,123.552437, 
238,123.568036, 
238,123.583756, 
238,123.599394, 
238,123.615041, 
238,123.630673, 
248,123.647962, 
248,123.663547, 
248,123.679217, 
248,123.694879, 
248,123.710567, 
248,123.726204, 
265,123.743558, 
265,123.759195, 
265,123.774855, 
265,123.790441, 
265,123.806091, 
265,123.821719, 
257,123.842753, 
257,123.858375, 
257,123.873962, 
257,123.889652, 
257,123.905344, 
257,123.921002, 
210,123.94026, 
210,123.955909, 
210,123.9715, 
210,123.987118, 
210,124.002699, 
210,124.018285, 
210,124.033864, 
240,124.049588, 
240,124.065288, 
240,124.080898, 
240,124.096521, 
240,124.112145, 
240,124.1278, 
259,124.14338, 
259,124.158993, 
259,124.174607, 
259,124.190232, 
259,124.205903, 
259,124.221485, 
257,124.242694, 
257,124.258342, 
257,124.274051, 
257,124.289696, 
257,124.305362, 
257,124.321013, 
215,124.340527, 
215,124.357336, 
215,124.372956, 
215,124.388569, 
215,124.404216, 
215,124.419861, 
215,124.435502, 
247,124.452203, 
247,124.467795, 
247,124.483418, 
247,124.499234, 
247,124.514885, 
247,124.530492, 
253,124.547766, 
253,124.563404, 
253,124.578999, 
253,124.594635, 
253,124.610278, 
253,124.625956, 
258,124.643132, 
258,124.658791, 
258,124.67449, 
258,124.69016, 
258,124.705762, 
258,124.721425, 
241,124.740994, 
241,124.756762, 
241,124.772451, 
241,124.788124, 
241,124.804838, 
241,124.820488, 
211,124.840196, 
211,124.855844, 
211,124.871494, 
211,124.887128, 
211,124.902715, 
211,124.918391, 
211,124.934084, 
234,124.949702, 
234,124.965312, 
234,124.980922, 
234,124.996579, 
234,125.012181, 
234,125.033099, 
255,125.048695, 
255,125.064373, 
255,125.080024, 
255,125.095666, 
255,125.11135, 
255,125.126943, 
257,125.142597, 
257,125.158196, 
257,125.173839, 
257,125.189469, 
257,125.205134, 
257,125.220798, 
208,125.240241, 
208,125.256613, 
208,125.272214, 
208,125.287853, 
208,125.303505, 
208,125.319133, 
208,125.334774, 
231,125.350444, 
231,125.36604, 
231,125.38169, 
231,125.400604, 
231,125.416288, 
231,125.431906, 
231,125.447519, 
231,125.463134, 
231,125.478742, 
231,125.494366, 
231,125.509974, 
231,125.525659, 
245,125.542253, 
245,125.557934, 
245,125.573709, 
245,125.589344, 
245,125.60496, 
245,125.621268, 
242,125.640827, 
242,125.656437, 
242,125.672122, 
242,125.68773, 
242,125.703356, 
242,125.719329, 
242,125.734971, 
199,125.75058, 
199,125.76619, 
199,125.781809, 
199,125.797449, 
199,125.813062, 
199,125.828671, 
227,125.845912, 
227,125.861556, 
227,125.877263, 
227,125.892904, 
227,125.908586, 
227,125.924316, 
232,125.941835, 
232,125.95748, 
232,125.973092, 
232,125.988729, 
232,126.004332, 
232,126.019917, 
232,126.035551, 
229,126.051226, 
229,126.066823, 
229,126.082489, 
229,126.098136, 
229,126.113724, 
229,126.12945, 
198,126.145116, 
198,126.160757, 
198,126.176398, 
198,126.192424, 
198,126.208048, 
198,126.223665, 
145,126.240603, 
145,126.256264, 
145,126.271881, 
145,126.287525, 
145,126.303137, 
145,126.318749, 
145,126.334368, 
114,126.34999, 
114,126.365627, 
114,126.381283, 
114,126.396995, 
114,126.4127, 
114,126.42833, 
102,126.445564, 
102,126.461183, 
102,126.476861, 
102,126.492621, 
102,126.508301, 
102,126.523971, 
97,126.541314, 
97,126.556992, 
97,126.572611, 
97,126.588315, 
97,126.604023, 
97,126.619764, 
97,126.635459, 
95,126.651183, 
95,126.666908, 
95,126.682699, 
95,126.698478, 
95,126.714225, 
95,126.729937, 
95,126.745688, 
95,126.761409, 
95,126.777024, 
95,126.792637, 
95,126.808258, 
95,126.823898, 
94,126.840111, 
94,126.85623, 
94,126.871919, 
94,126.887644, 
94,126.903266, 
94,126.919084, 
94,126.934757, 
94,126.950414, 
94,126.966081, 
94,126.981727, 
94,126.997394, 
94,127.013086, 
94,127.028769, 
94,127.046067, 
94,127.061802, 
94,127.077484, 
94,127.093199, 
94,127.108871, 
